622
69533
50075
2064
42536
138030
26347
15499
5279
501738
14898
101998
168069
19311
20263
570
505948
22792
39988
33802
11065
10476
38361
86837
5486
290999
32615
450489
581
26880
489243
63468
131634
34898
190754
28667
10997
196024
12408
78215
123611
41144
52799
493922
10489
11129
375183
550485
754612
24469
29406
11489
253303
4204
535292
323426
77495
21132
315872
39310
38970
67737
40810
426958
16288
140447
672128
91181
2566
15762
28916
27999
152747
17479
374465
24111
19200
727002
56481
61296
44251
50840
1560
17914
24768
44246
18405
72900
80243
20848
629017
80856
471707
58194
77985
33135
36800
36350
546230
41477
78071
317467
49681
32241
8963
48203
99977
638965
47144
35690
20861
29007
187962
44087
116753
459722
41428
104083
45658
39497
8014
87977
43619
74154
32990
53186
1812
35125
9821
266030
9352
69214
17888
20742
612502
38006
62190
158908
437081
10434
20359
406535
23898
369883
374111
10337
9748
492999
262009
42728
583783
209185
70753
58156
9999
13338
108564
28871
280271
171846
95838
17238
228194
46691
431
371741
42237
68053
22156
22595
1640
1252
363126
48769
9958
61539
413543
27973
608746
13567
294655
246741
504592
264418
75026
73922
464287
587301
335983
26454
54897
13337
8208
361403
8060
452008
26137
26005
47184
21513
390592
501606
42233
537655
37433
58513
221801
16026
40171
18917
27313
896
6935
270302
249638
10722
137698
38628
36488
77950
76359
285024
262973
32575
71524
13892
637920
413762
20778
67198
327877
587030
38142
510034
4233
254200
761226
41961
16700
15723
136080
25518
9659
196750
344556
663870
5781
10309
485789
79707
127864
41425
8366
615911
46911
36801
296865
81751
398173
440021
284288
20982
16852
79382
43886
408435
430447
51306
95402
256057
543
37612
108248
32831
11481
220923
619239
356218
2576
39205
43776
50737
42988
371435
447362
15366
108
3509
611698
13560
33606
5048
27930
500494
338924
104607
262500
46748
43875
518497
552436
127901
27102
284279
499990
427648
11300
66488
46106
55207
77660
39008
423093
472054
44059
51520
39872
6934
496527
919
7985
302376
91913
16353
499468
37351
9972
97038
5237
483297
20200
15712
56655
11704
44081
465929
5255
44725
37056
15981
72049
25719
43887
158091
35113
27211
244536
717192
62463
397992
12504
23631
62116
83486
603562
12455
391709
44527
514999
57778
43464
14448
21719
253307
42254
373473
98162
300983
283707
1902
94894
22925
19247
437036
38872
11763
13915
462718
18711
25911
172705
9342
124380
16159
14047
11588
16166
201749
98344
103902
157851
502122
12497
10190
52302
378108
7456
47106
442750
18973
10355
23655
128089
58402
4108
408292
25848
48318
15005
305342
158907
568467
26719
52796
37420
2056
20661
26306
547017
467952
489929
3716
43950
325789
865
31112
16771
18908
1829
44441
432087
29649
94663
17467
31309
23493
437848
48369
442
16
401306
8885
77864
38543
72495
79919
46187
227156
32170
31939
378695
8905
92550
739269
7859
48232
224947
353784
6557
69544
19972
47103
46059
11340
28764
5153
12758
55152
29866
37941
341586
25738
314365
266058
107745
61820
422603
27444
60981
249916
35396
84364
10830
45965
89065
276
29272
128073
81365
491474
54419
8391
539470
54474
679045
333675
308457
288980
477072
272548
19703
85926
52015
806067
84341
36832
43438
73267
503349
209350
26596
21571
39946
91694
374856
193418
39106
84092
307103
548473
17768
5916
80521
348678
9950
55903
585759
402897
584583
76636
536743
86404
23289
126318
340676
48502
236800
43905
62321
253450
327935
25283
51284
419479
68004
395814
1374
42602
91073
30321
97666
44837
6283
33021
344113
335392
9392
408620
10199
1899
1588
153917
270971
581361
179111
313628
493655
86000
14524
55872
471506
104651
151232
116185
51730
284298
20770
29828
11309
9270
83718
438808
82698
104193
467936
166255
8926
571756
98635
1365
31640
26813
378348
117098
53772
26860
25386
19151
391700
41225
73541
38054
48763
46636
580605
18803
38907
45569
11513
674779
13522
529881
55150
28638
262120
56947
44853
46024
138907
40651
15363
49693
10772
20438
1807
15728
32242
41233
11497
10388
314389
88284
468212
490132
199798
78571
101226
36709
37775
308024
8341
563067
81870
7093
70876
172817
46919
13852
37720
15458
53027
142948
606954
484428
29004
10668
32317
56366
32284
23342
509585
61722
245775
301804
27926
926
37964
50875
8765
384581
48034
401743
9282
357540
11562
12247
11580
18265
336804
20308
418433
88794
38007
416238
4241
39203
66344
377565
166
20372
494282
489927
315439
324552
211067
110390
58097
965
20158
41545
12658
237728
11972
14290
40430
292014
501215
433808
161179
107747
451499
40794
32143
575561
136795
47272
792750
57022
584850
447091
336050
210842
244268
61416
13630
410661
143970
327237
42676
54456
9294
41252
329712
14911
10078
533444
63340
288215
41471
801
24183
13510
30497
56122
42458
285923
110358
33817
362150
513347
403431
515195
33710
439
295693
22242
36439
719410
962
42123
455
45706
39204
2925
151633
489
13197
8279
19955
11906
84981
706503
399019
